ssn4,ssn,zip,dob,r,g,ln,fn,ed,src,id
6373,002876373,04737,19610625,NHOPI,OTHER,SHEPHERD,COOPER,20230414,D0,0cd879c88b2509405cbb59b2fca92051
4076,008084076,06214,19950620,NHOPI,OTHER,PETREECE,LUSTED,20230414,D1,3b858af4c3ce95458fff39bec557de87
6656,004666656,02142,19180820,NHOPI,OTHER,GEORFE,TIA,20230414,D2,4f18b693ce232d479cf47b547eff95da
7740,006997740,02424,19780218,NHOPI,OTHER,DEARING,CONNOR,20230414,D0,61f5337a0ba5f921e528006c80d9a442
0742,008120742,03944,19190128,NHOPI,OTHER,MASON,JUSTIN,20230414,D2,fae5e2405eed1b74481638342aac09a5
0285,007950285,02756,19270119,NHOPI,OTHER,PRIEST,MADISON,20230414,D2,0d83eb4a1ab994ccc654e260bf0bb871
1344,001941344,02073,19911110,NHOPI,OTHER,MIOCEVICH,THOMAS,20230414,D0,ebf07f52d091eb79635e4a8c9ef815eb
0053,005230053,03061,19180415,NHOPI,OTHER,MOLLAJ,JAMIE,20230414,D1,08a9c15b941e543e0d5deae354a3e2ba
4895,008724895,02016,19850715,NHOPI,OTHER,REID,KAELA,20230414,D1,5cdc42c38ed3199928a52d5e2caaee9e
9783,001929783,05033,19070101,NHOPI,OTHER,AMELIA,MONTALVAN,20230414,D0,e6664459c0077b7a906cda02efdb014a
0458,006170458,04160,19370706,NHOPI,OTHER,LOWRY,BAILEY,20230414,D1,66d954002e68c70bd028b73e57b10491
3611,003723611,04218,19791005,NHOPI,OTHER,WISBY,NICHOLAS,20230414,D1,ee7a0298d77275782347c6fe5d67159a
9930,006279930,05013,19560407,NHOPI,OTHER,NOVLE,LACHLAN,20230414,D1,246fcabddbf63434be56ceefe93d6fd9
5555,003025555,02756,19460826,NHOPI,OTHER,GRAINGER,CHARLOTTE,20230414,D2,54ddbd562d3d236f38997dda2a0aad0e
5649,004025649,04012,19760119,NHOPI,OTHER,HOBSON,OLIVER,20230414,D2,82b4bbb2b90a0ba83931c976b7656106
7404,001297404,04370,19421017,NHOPI,OTHER,WEBB,MITCHELL,20230414,D0,5250d6c5d0f48ccd52eb4326562eef72
6737,005956737,04113,19450529,NHOPI,OTHER,WHITE,BROCK,20230414,D2,cf23c60b2c037aff70da3aca035ff047
3938,006243938,03138,19171120,NHOPI,OTHER,HINGSTON,JAYDEN,20230414,D1,f361e4e5fabbb617474d7cbedc178b09
6491,002076491,04350,19090414,NHOPI,OTHER,MILLAR,EMIILY,20230414,D1,794b0b0e4e51e7eb55a30919ca4cd2b5
1278,003131278,02066,19140220,NHOPI,OTHER,ZALI,FONDUM,20230414,D1,e6b03d31a0d46f46d8cb52fac44d72c6
8300,002808300,03182,19020107,NHOPI,OTHER,GREEN,NATHAN,20230414,D1,49aab52a82bd44018d573434ea6f7826
8403,004228403,03073,19150825,NHOPI,OTHER,BURMAN,MATTHEW,20230414,D1,9bfd6d99c249acc0ad86a8efcfd91dcf
7014,005927014,02087,19291227,NHOPI,OTHER,WHITE,LAUREN,20230414,D2,b83e3a36a6385011e3e8744c0250453b
5895,005375895,03482,19211015,NHOPI,OTHER,GRIMM,MATTHEW,20230414,D0,3689d469e174d302cd98ea5a89c92cb2
6202,001136202,05170,19500511,NHOPI,OTHER,WALLER,SHONA,20230414,D0,ebc3586d73a1085c4d941ac6e4b49d70
2139,001802139,03437,19360130,NHOPI,OTHER,REID,LAURA,20230414,D0,67ae4495ef45d9a24949040b7693ec2c
5533,006385533,02747,19721005,NHOPI,OTHER,ZIMMERMANN,WILLIAM,20230414,D1,227a9380a38be713565b59408470576b
0849,001510849,05067,19870921,NHOPI,OTHER,PAINE,MADELINE,20230414,D0,58de0c94ac1816f39e502a73b891a20b
1361,007001361,02484,19070724,NHOPI,OTHER,MORCOM,KAELA,20230414,D0,f40db9d237193303467ffee7d433132b
5044,002605044,02770,19090525,NHOPI,OTHER,KUHNDT,ZACHARIAH,20230414,D1,958814a7fbeb97b8983892c3e54b19ee
7965,007597965,04017,19300101,NHOPI,OTHER,EVERETT,NICHOLAS,20230414,D1,00bdc69fc2f8183620891743678e8db3
3241,005483241,06020,19320809,NHOPI,OTHER,GREEN,CATHERINE,20230414,D0,656deb8d39f05970f6a3f9514d5c3693
0094,008230094,02042,19960621,NHOPI,OTHER,RYAN,CHRISTOPHER,20230414,D1,7795044d628e9ad6bdbfa8d4ef9dd67d
1391,006271391,02825,19900904,NHOPI,OTHER,COMMONS,TALISSA,20230414,D2,ce8916335dea5376fd41c36782b6f035
4693,001784693,04815,19191112,NHOPI,OTHER,BOYLE,JORDYN,20230414,D0,4cfd42c34a7200bb5845849e3111356d
2974,001612974,04124,19860525,NHOPI,OTHER,PATERSON,BENJAMIN,20230414,D1,db7a18cfadf14de39651271efa85e904
4337,003214337,02447,19331026,NHOPI,OTHER,WILKINS,EVANGELIA,20230414,D2,47f0e1b6f1c1ad4e038cf13c73a78619
3954,003063954,02089,19920917,NHOPI,OTHER,MATTHWS,NICHOCAS,20230414,D0,5822623531ba371f01500f32a3431fd3
8391,008638391,02372,19231114,NHOPI,OTHER,SNEKL,SOPHIE,20230414,D0,b2f1d4419ab6bda66732255fef167e1b
1640,004361640,02213,19711126,NHOPI,OTHER,FAKARIS,CAITLIN,20230414,D0,9796ea7b0e8898b8f9494cf6b8dc1754
9800,002949800,02430,19081204,NHOPI,OTHER,CLARKE,FELICITY,20230414,D0,9b3033606a2bd146a2f998875db6f9fe
6611,006426611,06151,19360613,NHOPI,OTHER,WHITE,ANDREW,20230414,D0,ec53a855e0b1d85347e8184dc28df219
8959,009318959,02517,19580124,NHOPI,OTHER,HOLZBAUER,MARY,20230414,D1,a3f7808c1e50665fa669c960797a12c6
7720,008017720,03127,19021003,NHOPI,OTHER,VERNER,FINLAY,20230414,D1,4a686e449608eadcbcf3d6457416e5d3
4843,009374843,03130,19860606,NHOPI,OTHER,GREEN,ALEXANDER,20230414,D2,26b7516c5eab04bcc564bbd76b62af8d
1321,001991321,06066,19320417,NHOPI,OTHER,BOWERJAN,JOSHUA,20230414,D0,ece85df49756a4eaad6deabc84d5fef0
6984,007986984,02257,19581021,NHOPI,OTHER,HOGGE,SHELBY,20230414,D1,f7d3faa1d80a51e1467f783fe47653d0
2409,004472409,04306,,NHOPI,OTHER,BRADSHAW,DOMENIQUE,20230414,D0,38cf9bad0a711e25326f586df00e328e
3421,006743421,06147,19310725,NHOPI,OTHER,POVEY,BROCK,20230414,D1,73789e786e77cec978045d04e3c1dd96
1604,001751604,02046,19450923,NHOPI,OTHER,BALLANTYNE,ALISA,20230414,D2,b2026f130c94bc17ab74e277e3c282c8
9386,003579386,02076,19960726,NHOPI,OTHER,HARRINGTON,JACOB,20230414,D0,b095951b908a7a0cf405825dcea49bdd
5906,005865906,03182,19421210,NHOPI,OTHER,CAMPBELL,IMOGEN,20230414,D0,05cd79cdeba437bf320a3bc472f7e2f1
7227,001267227,03078,19420428,NHOPI,OTHER,LAMPREY,NICHOLAS,20230414,D1,01fdd6531a97c5383488993dcb0c0197
9507,008539507,02142,19090107,NHOPI,OTHER,MCCARTHY,BENJAMIN,20230414,D1,13651803b0d8c4e52d721566c6b82b87
2761,001732761,02720,19110409,NHOPI,OTHER,CAMPBELL,MADELINE,20230414,D0,3c25b195976644877f838442f4d78e2e
3878,003333878,04805,19581221,NHOPI,OTHER,DEARING,KYLIE,20230414,D0,8ac12d50198ca6c83a7958cac5077314
2160,009212160,02234,19021006,NHOPI,OTHER,MACPHAIL,BRYCDEE,20230414,D1,9d8ba0efbc0440269ae696580b7be55a
9077,004399077,03191,19790411,NHOPI,OTHER,HASSALL,ZACHARY,20230414,D2,b8259aa7aa64be189763c722414f7bf0
3190,008363190,04228,19940430,NHOPI,OTHER,COLEGATE,PETREECE,20230414,D2,2abdb258c245d893cb45fa73f71d0d2d
2614,001572614,03241,19150602,NHOPI,OTHER,SHEPHERD,ABBEY,20230414,D0,88c47690c658e37216c30858448d7ad4
4536,007804536,02906,19740412,NHOPI,OTHER,HAEUSLER,BETHANY,20230414,D1,77a7e114ac34f4e451c2a388b9146fff
3304,004803304,04130,,NHOPI,OTHER,PURTELL,ABBEY,20230414,D2,ea927d103b16bef938f47c9aa1dbd5f6
6792,009706792,05014,19570224,NHOPI,OTHER,WILKINS,THOMAS,20230414,D0,db30eb6fa7a99641aec39cf021c42714
1133,008061133,03153,19591226,NHOPI,OTHER,STANLEY,BARNABY,20230414,D1,1f8a9188f5bbaf23705d7bcb3c98801f
7764,004377764,04055,19061118,NHOPI,OTHER,MCCALMAN,CHLOE,20230414,D1,1d62f1505049f15f62a194529322c0e8
0151,009440151,03131,19230527,NHOPI,OTHER,BARTEL,ELLA,20230414,D1,b5373355bfe46e52f491ad6a93dfbfce
0531,007440531,02756,19551225,NHOPI,OTHER,HEIDRICH,NATHAN,20230414,D2,e04640e4a588526cd28b157fed9b1bc5
2198,001262198,05014,19400318,NHOPI,OTHER,INDIA,REES,20230414,D0,2ac30ef5f6308a851b56fb551653b42b
7061,008217061,06168,19170424,NHOPI,OTHER,CLARKE,MITCHELL,20230414,D0,142d1692b5657b5f499ab50d23e3c555
4184,003894184,04011,19360525,NHOPI,OTHER,FOTOPOULOS,JAZZ,20230414,D1,2d7dcca16160e412b4075b82fd6b2f1e
9667,009999667,03068,19960508,NHOPI,OTHER,STANLEY,MITCHELL,20230414,D1,fd0778e31b34dc8047d745b63030b52e
9944,008559944,02340,19060811,NHOPI,OTHER,LOCK,ASHLEIGH,20230414,D0,05e4a9d966651d0fcfe6a6c5e908b834
0195,001590195,02904,19910311,NHOPI,OTHER,MORRISON,LEXIE,20230414,D2,cbc66f0b6ef8fa0bbe80437d72e38cef
9741,008279741,03939,19150616,NHOPI,OTHER,LEDSHAM,LAURA,20230414,D0,866dc00f7700a7172209f0fdc8a9f135
7170,003637170,02480,19270729,NHOPI,OTHER,CAMPBELL,NATALIA,20230414,D2,3b818129f74c3e4a617b0530984870f0
1358,008481358,06061,19460117,NHOPI,OTHER,VAN GALEN,GRACE,20230414,D0,dc5617a11b373c6de9cf0daa76fa4578
2852,003292852,03204,19800521,NHOPI,OTHER,SINGLETON,ELOISE,20230414,D0,37fbdc209bd04b0688e55c8f152e1099
7836,004727836,02566,19581214,NHOPI,OTHER,GREEN,LACHLAN,20230414,D0,fd931344135bd1fbc1f658c4c34be5b1
0989,003040989,02195,19360913,NHOPI,OTHER,MCFADDEN,BAILEY,20230414,D1,74196d686ec70161df1a71730a2ac3ac
0550,009930550,03046,19911230,NHOPI,OTHER,REID,BIANCA,20230414,D1,1fd4486c487e8cdc62c956201a7d6468
4534,009464534,02750,19550324,NHOPI,OTHER,MYRITI,EMMA,20230414,D2,60ce4bda42f89c3f1fc32ad530e299eb
4861,007674861,03171,19460203,NHOPI,OTHER,DIXON,CHANNING,20230414,D1,145c2ead71b25335193bcb046d1d5ffa
3596,003633596,02261,19310213,NHOPI,OTHER,PETERSEN,ABBEY,20230414,D1,5c452441c7da2278537ed0daac8fd02e
7342,009897342,02050,19340116,NHOPI,OTHER,MATTHEWS,JAMES,20230414,D2,5d04d2e877a1214fe5a877df08d91fdb
1244,009591244,06019,19870820,NHOPI,OTHER,VINCENT,BRIDGET,20230414,D2,41ed29287f9b846afc00e721a144dc95
9139,008869139,02650,19291013,NHOPI,OTHER,MCCARTHY,LUCAS,20230414,D0,363f7ef89447eb540451393e70c81f06
1189,009291189,04816,19920625,NHOPI,OTHER,MAC DONELL,ALEXANDRA,20230414,D0,22a2077eefb02edc58f7b6c2bd766cbb
0047,001170047,02114,,NHOPI,OTHER,STEPHENSON,HARRY,20230414,D2,f8479b84c0cc9f8929ba130b0f970acd
0989,002440989,02450,19900312,NHOPI,OTHER,PESARI,TAYLAH,20230414,D0,397691f6d471faa81f862d6418075f08
6919,001596919,02480,19340731,NHOPI,OTHER,DENNE,SAMUEL,20230414,D0,a0b5e9b617d620009e9456e8a3817215
9009,002549009,05013,19670503,NHOPI,OTHER,MATTHEWS,ELIZABETH,20230414,D1,3a2de3517d7b3183bfb26fe99429688f
4805,003434805,02160,19901020,NHOPI,OTHER,MATTHEWS,NENEHY,20230414,D2,73464db6c166cf4b86f02ab3cfab47e4
2191,002142191,02443,19040414,NHOPI,OTHER,HOLLAND-DDUKES,COOPER,20230414,D2,4a00f8a0491fbcd37c3e79b6da284997
4390,009304390,05245,19750208,NHOPI,OTHER,SIEBER,CAEY,20230414,D2,edd39886d479e17ebe6452238c567a86
3593,006153593,03073,19830819,NHOPI,OTHER,HISLOP,WILLIAM,20230414,D0,592549dd42c7c5a1d9cc06ee6bdb6878
2962,005622962,03977,19610225,NHOPI,OTHER,RYAN,CALLUM,20230414,D1,1f0dbdc8370c283593bea472d3b3a7fc
7280,003297280,04012,19780920,NHOPI,OTHER,HARRINGTON,QUINN,20230414,D2,0d9b5b27bf97d03b6900d1f031661e7c
8182,004818182,02620,19120224,NHOPI,OTHER,REID,CALLUM,20230414,D0,6fe328fb91089b422848ffa8ccd66e68
1954,003971954,06062,19701012,NHOPI,OTHER,BAILLIE,MITCHELL,20230414,D1,00ff616f24ae30cd19dd35e0eaeaff11
2229,001482229,04215,19370604,NHOPI,OTHER,VINCENT,DAMIEN,20230414,D2,c8ab6e22607f087868ccca68dc9354a7
1322,004161322,02120,19860921,NHOPI,OTHER,SELTH,LOGAN,20230414,D2,f10fcf441fd234f16dc3811c39dcb3a8
6271,002516271,02759,19940709,NHOPI,OTHER,LEASE,FRASER,20230414,D1,99ee23f277e7735571efc95f6102bdb0
2615,009902615,02154,19010623,NHOPI,OTHER,,ZEBEDIAH,20230414,D2,2a57a6829ec8a5f1091e6cd6ee0e3c90
2729,007322729,05280,19911005,NHOPI,OTHER,CROUCH,DYLAN,20230414,D0,3acd7701e18894e5869b60365f890675
5012,003485012,02282,19910302,NHOPI,OTHER,LIONIS,ALEXIA,20230414,D0,f7c036e3d93147b97a98fe6410399267
1615,006441615,02219,19590609,NHOPI,OTHER,PRIDE,JOEL,20230414,D1,01ed3273fcfd93c071d9c721c4f85a54
2917,001062917,04053,19540720,NHOPI,OTHER,HOLBURN,ISABELLA,20230414,D1,a64b0e96fe474a75f3ccbd2c33639f20
3872,003783872,02086,19641013,NHOPI,OTHER,HARRINGTON,SARAH,20230414,D0,27c6823601558d4aacc264f7a6c4b1d6
9939,008829939,06160,19000727,NHOPI,OTHER,CAMPBELL,OLIVIA,20230414,D2,1ca465b026d7f75178d0bf2a9b51d571
6991,002106991,03184,19230716,NHOPI,OTHER,DE WOUYTCH,HOLLY,20230414,D2,41cd2463c87a764a1a9e0bcba0a140be
0610,005830610,02603,19440202,NHOPI,OTHER,LEAVER,ADAM,20230414,D2,ddb2063ceff9bd262815ccc889a71036
7382,007257382,04116,19400226,NHOPI,OTHER,CROUCH,LIAM,20230414,D2,9ff0fb7024cad5a089f1720138310d61
3696,008383696,03185,19851121,NHOPI,OTHER,RICHMOND,JENNA,20230414,D0,8022e7a70b2e828d324da7bc43ccf1f4
9382,005629382,04701,19741007,NHOPI,OTHER,HERON,PRUDENCE,20230414,D0,9cd5df0571189a21d65e481f67f08ca8
5726,005115726,05048,19121017,NHOPI,OTHER,BELLCHAMBERS,AMBER,20230414,D1,05e0fb3e7768371accd5283d47d289b7
9792,003669792,02087,19370120,NHOPI,OTHER,MORRISON,ISABELLA,20230414,D2,f59b1cc9f54bfe204eaca55d78491952
6890,006986890,03746,19351124,NHOPI,OTHER,KURAS,TAHLIA,20230414,D2,8e28632d94bd79e3ae853ea6e0d5527d
3812,005813812,03931,19981002,NHOPI,OTHER,LYDON,ISABELLA,20230414,D0,5a0e94822579da92f09cdd48a8849207
0227,009290227,06157,19990510,NHOPI,OTHER,CLARKE,HARRY,20230414,D1,456abc49219c8db20fac478c4d57923a
1559,003341559,02218,19561113,NHOPI,OTHER,BITMEAD,JAMES,20230414,D1,f7590fe79f6b578020f235b08d1065b7
2395,008472395,02759,19460510,NHOPI,OTHER,ORCHARD,ASHLEIGH,20230414,D1,a82115082eeec7d40940a2ca508627c0
7474,004997474,02627,19570105,NHOPI,OTHER,ZEMANOVIC,JACK,20230414,D2,97003237b66ff3f7b2a6dbc8a18289f4
4458,001584458,04680,19880618,OTHER,OTHER,BROOKER,ETHAN,20230414,D1,b62ddee06b9f13fff4583813b11d98f7
7232,003257232,05064,19560805,OTHER,OTHER,DOLEJS,CHRISTIAN,20230414,D1,302366a3cf151cee10d7a05a2ea70a72
7758,003317758,02220,,OTHER,OTHER,JOLLY,JOSHUA,20230414,D0,c428b94ea0fe52ad529ae69d33cf1955
2610,009212610,02234,19841211,OTHER,OTHER,BRYDEE,MACPHAIL,20230414,D0,937c6d24498a66afa5ae4effbc5ec5c0
9424,006999424,05061,19761016,OTHER,OTHER,GILBERTSON,JACK,20230414,D1,fce17a964d0433db8757a2a11ebaa5b2
6844,004956844,04076,19141021,OTHER,OTHER,HAND,NICHOLAS,20230414,D2,e120b06f2f8eef090a709d3acaf75444
3037,006413037,02821,19980107,OTHER,OTHER,MASON,KRYSTIN,20230414,D2,9fd2b66526145b5ff5ec59f19a667af4
8305,001688305,04215,19681231,OTHER,OTHER,GREEN,MOLLIE,20230414,D2,4d4d673302253b5ac33867925296f1a4
4664,003674664,02650,19840131,OTHER,OTHER,SPONG,GIULIANA,20230414,D0,614891e1669da0e8db02e247eb7516b3
3061,004343061,02316,19750226,OTHER,OTHER,MCCARTHYV,LUKE,20230414,D1,a3d7bde54f57d1ef413bdb67375534c6
9920,007769920,04169,19210921,OTHER,OTHER,WHITE,BRADLEY,20230414,D2,fea95c0eb3a649f05b525d406c719edb
3511,001953511,06330,19061220,OTHER,OTHER,LINGBEEK,BAILEY,20230414,D2,131f03ff81f176d88769ff9aed1770cb
5389,007545389,02151,19290605,OTHER,OTHER,RYAN,KAITLIN,20230414,D2,4707e9d390961c742916b04054759a99
9143,008789143,02224,19201013,OTHER,OTHER,HAGEMANN,JEAN-CLAUDE,20230414,D2,ea137819f0d6ac304dc0a5986eb2b99b
4647,003204647,02282,19610114,OTHER,OTHER,BUTTER,DANIEL,20230414,D2,cb6b18fe02cf2f22a1e894c43ecd5347
9072,001929072,02131,19561115,OTHER,OTHER,GREEN,TALYAH,20230414,D0,796003662ac99ffb4258dca908908410
9177,003169177,03121,19740507,OTHER,OTHER,CAMPBELL,CAMEFON,20230414,D2,de85854bedce1696cc6e6980d156ceab
6579,006336579,03393,19291117,OTHER,OTHER,ZOKALJ,JAMES,20230414,D0,f6ba3474599746320fbd170b67ad9384
8455,002588455,02768,19270204,OTHER,OTHER,KUZMYCZ,ELLA,20230414,D0,a5da0e1725a362a4a518e70a156172aa
7740,001977740,03862,19941227,OTHER,OTHER,WILLES,BROOKE,20230414,D1,3024f1f1f1f042f4e04ca94c4595c101
4533,005434533,03037,19031021,OTHER,OTHER,BAHGAT,JASSIM,20230414,D2,c37d1d27346fea6a0523fd63225a302a
0250,001260250,03058,19200129,OTHER,OTHER,FLOCKHART,ISOBEL,20230414,D2,75d78ebeaacb4e001c2da762a5438aaf
2284,008992284,04802,19640503,OTHER,OTHER,WHITE,CONNOR,20230414,D2,e32e54ad7263aeaa53b0655d4afc926a
2634,006492634,03844,19070119,OTHER,OTHER,BADMAN,LACHLAN,20230414,D2,c01215d54737a0b3a6136de1535920aa
7811,004877811,02165,19600409,OTHER,OTHER,MORRUSON,LUCY,20230414,D0,530b1b747f951598acf534c54111ea69
1671,002681671,05167,19860117,OTHER,OTHER,KANEY,MIA,20230414,D0,70b3a14e074d9e908572d88d88db65d6
1297,003161297,04223,19390130,OTHER,OTHER,MOYSE,CHEYENNE,20230414,D1,76f54fb0144ca8359acb28fe3796b8f6
4429,005044429,02260,19301117,OTHER,OTHER,RYLIE,BREONY,20230414,D1,cb37a4e910ade4a780b7f76434918fb4
8277,009928277,06062,19300322,OTHER,OTHER,LANEY,REBECCA,20230414,D2,1bf65d038a5e0dd62e3942f9e619ee0c
2242,005142242,02290,19871002,OTHER,OTHER,LOCK,PAIGE,20230414,D0,6620e827b09ce1b4c0e547870e3bdeeb
0640,008200640,03940,19940926,OTHER,OTHER,STEPHENSON,ALEXANDRA,20230414,D1,db66af10ff483f8312b8f49976a37755
1469,008891469,06390,19100225,OTHER,OTHER,MUSOLINO,QUINN,20230414,D1,5a08476042dc70f2bedb59a86e16c9bd
1610,006411610,04169,19670830,OTHER,OTHER,WAUCHOP,MADDISON,20230414,D2,fc5666656f163a2850b121a2452e98e4
8403,004228403,03073,19150825,OTHER,OTHER,BURMAN,MATTHEW,20230414,D0,1c5040b67de127d65a6420f3300f8a43
3755,008943755,06169,19020619,OTHER,OTHER,HAUSER,LIAM,20230414,D1,fffeeb714f5552f256a9c9050c5eaaee
9954,003749954,03840,19600410,OTHER,OTHER,SPRADAU,SHANDRIL,20230414,D1,bfab427ceeb708f3ed4f5b8f79ede091
1759,009951759,06312,19250929,OTHER,OTHER,REID,RUBY,20230414,D0,e9a9505d28c1ca47e5aa10cf7f73a92c
1457,003781457,03136,19920326,OTHER,OTHER,SHEPHERDSON,JACOB,20230414,D1,f9ba02b236a99d21c6329d2ea9d88a71
5091,009295091,04218,19710812,OTHER,OTHER,REID,KYLE,20230414,D1,e72f247b6bdffdbfa15f9ac0b76bed89
8501,007918501,02780,19830303,OTHER,OTHER,HAUPT,MIKAYLA,20230414,D2,2b2a475628b9a57010d34608a6398b51
7503,009157503,06051,19271227,OTHER,OTHER,PASSMORE,EMMA,20230414,D0,3d0e352a0b7c3f19ba30f24d1191add3
7515,008117515,02085,19561019,OTHER,OTHER,ATIGHI,CHARLES,20230414,D0,016312088b27b7d8afe024443708531d
5748,003025748,02156,19850702,OTHER,OTHER,RYAN,NICHOLAS,20230414,D0,37c297430211f3acdd09592e51d256ae
2456,004542456,02026,19611118,OTHER,OTHER,PASCOE,LAUREN,20230414,D0,f27cd3381cead9b21da5b4829505fa2b
7218,008647218,07400,19510816,OTHER,OTHER,CLARKE,SARAH,20230414,D1,f05544f0236e4d11295831a122604640
9086,002879086,02220,19680414,OTHER,OTHER,NEWPORT,TARA,20230414,D2,e21b89829001d1ed9c977355208184ad
2725,006492725,05062,19891107,OTHER,OTHER,SEPPELT,HARRISON,20230414,D0,54bc3733bdfadb54cd563394e42af9f8
3949,009583949,03165,19410306,OTHER,OTHER,HILTON,EMIILY,20230414,D0,2ee4f95d5960cc1b11a6ac9c19f47fe3
8002,001218002,02750,19001118,OTHER,OTHER,NURSE,MACKENZIE,20230414,D1,6cc59623e79de31151a69b807717c629
2474,005872474,02233,19740922,OTHER,OTHER,BERRY,ALANNAH,20230414,D2,fdbd039692c42f2045d583ffb3d98574
4083,008244083,06023,19970702,OTHER,OTHER,WEBB,SARAH,20230414,D2,a721187eaf73308800a3af87128bcf09
4340,006614340,05162,19710725,OTHER,OTHER,RIED,SARAOH,20230414,D2,0be6a9a94bd674042e204da18c5b1342
0770,002910770,04655,19911113,OTHER,OTHER,WEBB,DAVID,20230414,D2,472e92ebbb5ea4cefd3d2920a91b4b95
5005,007545005,06050,19160229,OTHER,OTHER,VANBRECHT,SPYKE,20230414,D0,dc3a9009952777a6b1973c96342e514d
8884,001248884,03156,19530306,OTHER,OTHER,DUVNJAK,ISABELLA,20230414,D1,c1bfa8f182368db537f0bd07a8e42aff
4706,001304706,02067,19630214,OTHER,OTHER,WILLING,HARRISON,20230414,D2,5f0c2c66cc5b97243453ccdfb8b03904
5681,004465681,05238,19011018,OTHER,OTHER,GEUE,LAUREN,20230414,D2,43c674e458ac9e01db23e1e2987695dc
5069,006125069,03168,19090907,OTHER,OTHER,DIXON,SARAH,20230414,D2,f611c341c1b1d99b85150f2c620cab62
8369,008998369,03089,19491005,OTHER,OTHER,COWELL,JOSHUA,20230414,D2,b421b86f0a5b902bd83d79c8e346638e
1604,001751604,02046,19450923,OTHER,OTHER,BALLANTYNE,ALISA,20230414,D2,f9bdefc3e88364210a9f2241a329fcaf
4081,001724081,03154,19120820,OTHER,OTHER,CARMODY,TAYLOR,20230414,D0,4d02ecd23155f32ee222c971d646b919
2823,009542823,00830,19350126,OTHER,OTHER,MAYNARD,OSCAR,20230414,D1,da3d6e2e2e9f33d49f1cdd2c761af77c
5766,001145766,05107,19321203,OTHER,OTHER,MAHONY,DAYNA,20230414,D1,03eb05ec125e0d8dc41e6e9343342622
7408,007207408,02228,19000527,OTHER,OTHER,KEEPEH CE,LUCAS,20230414,D1,453e4c7a4e0d71b7a90133bee9976501
1146,002661146,03141,19710722,OTHER,OTHER,CHUBB,THOMAS,20230414,D1,4da010339ce4cb17eadb16c024dd5e65
7713,009647713,02304,19351007,OTHER,OTHER,GRILLAS,ISABELLA,20230414,D1,3261a49bf5d9a6ebacc5bb464fbcf48d
6011,008036011,02061,19820822,OTHER,OTHER,BLAKE,MASON,20230414,D2,d94a2c352bfe7e024a53bdbfac5c94d0
1943,009921943,03629,19130512,OTHER,OTHER,THIESSEN,BAILEY,20230414,D0,699189afde96110afb3fd80dc0ba9925
1186,002161186,02477,19040721,OTHER,OTHER,WESTTE,SHAE,20230414,D1,1d340b4535207617403bb6b646e77ed0
0729,008820729,02430,19690203,OTHER,OTHER,STUBBS,BENJAMIN,20230414,D1,c5b0f835a1218ed2b485d62a21d0529a
4498,007244498,02545,19201119,OTHER,OTHER,ULRIK,JADE,20230414,D2,0f89729692be2a092db42ecfc0e663f0
3800,009463800,03074,19341014,OTHER,OTHER,GREEN,COOPER,20230414,D2,1fbb0ba5769f9d32721c3d0bf76fac77
6150,001896150,05075,19880610,OTHER,OTHER,MORIRSON,ABBEY,20230414,D2,8d0760bafe286852ef71fa5c24e9a212
4083,008244083,06023,19970702,OTHER,OTHER,WEBB,SARAH,20230414,D0,2bdd4fc26298159c727fe91cc9d5ae18
4163,002594163,02319,19980604,OTHER,OTHER,CHARMAN,CALEB,20230414,D0,536d9bd0741f6b438c28613403b8bcbd
4925,002814925,02064,19140627,OTHER,OTHER,WEBB,KAITLYN,20230414,D0,3ce8392198c5b13881c49909cb0d63bb
8308,003348308,02500,19721207,OTHER,OTHER,WHITE,,20230414,D1,1ce97c13e3dec494146b05f2bcd052ff
5975,007925975,06707,19690905,OTHER,OTHER,BRANGWEN,AMBER,20230414,D1,63d2d816acf71a93f0e3bf796aa9deb5
6020,004916020,02228,19550922,OTHER,OTHER,BITMEAD,BENJAMIN,20230414,D0,354fa87adbfe8516e6a06dba5f34ffbd
9498,005329498,02161,19460526,OTHER,OTHER,NOACK,,20230414,D1,6661ff9d2c0f9471e33eb4d29490ca41
7147,001187147,03023,19310208,OTHER,OTHER,DESILVA,JASPER,20230414,D2,3cdad8a5aa5e09d27ff41b1cf896d5ca
6301,001426301,02190,19710107,OTHER,OTHER,MCMULLEN,TAYLAH,20230414,D2,5b0312aeb2d5631feabdddce86eb6d2f
7343,006587343,02784,19171003,OTHER,OTHER,CAMPBRELL,TAHNEE,20230414,D2,3742935b254759ee77e9799d93b35a44
2865,008452865,04740,19801219,OTHER,OTHER,WHITE,NOAH,20230414,D0,e2e05b691fa9df7c3ec3e43435e108a8
5801,007095801,05087,19700312,OTHER,OTHER,SIVIOUR,OLIVER,20230414,D2,657dd90d4e41461cf701cc653838eaad
4421,006474421,02640,19460312,OTHER,OTHER,RABE,SAMUEL,20230414,D0,40913e4f3e31c2285be3221c6a543189
5920,008845920,06152,19720904,OTHER,OTHER,CHANDLER,ASHTON,20230414,D1,519c326950f15501db31e80c52be6b0b
3201,001643201,02064,19891130,OTHER,OTHER,MCMULLEN,TALIA,20230414,D1,f11bdf8f023ea2525e9f67eecbcd7cb2
8814,008178814,03984,19040610,OTHER,OTHER,HUXLEY,SARA,20230414,D2,d2ddd36b55e4081fb375d27eefac771f
